143 1701278615 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278616 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278617 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278618 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278619 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278620 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278621 2,200000 -1,000000 -101,000000 0,000000 0,000000
143 1701278622 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278623 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278624 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278625 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278626 3,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278627 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278628 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278629 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278630 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278631 4,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278632 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278633 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278634 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278635 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278636 5,000000 -1,000000 -101,000000 0,000000 0,000000
143 1701278637 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278638 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278639 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278640 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278641 1,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278642 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278643 3,400000 -1,000000 -101,000000 0,000000 0,000000
143 1701278644 3,400000 -1,000000 -101,000000 0,000000 0,000000
