157 1701278509 0,058917 0,400000 0,055930 0,061903 0,001392
173 1701278509 0,157720 0,400000 0,143381 0,172059 0,010032
167 1701278509 15,449512 0,200000 15,449512 15,449512 47,737486
160 1701278509 0,114515 0,400000 0,110538 0,118491 0,005252
164 1701278510 0,100643 0,200000 0,100643 0,100643 0,002026
134 1701278510 0,109903 0,200000 0,109903 0,109903 0,002416
179 1701278510 0,095659 0,200000 0,095659 0,095659 0,001830
154 1701278510 0,052075 0,200000 0,052075 0,052075 0,000542
176 1701278510 0,058557 0,200000 0,058557 0,058557 0,000686
170 1701278510 15,449382 0,200000 15,449382 15,449382 47,736681
157 1701278510 0,058917 0,400000 0,055930 0,061903 0,001392
173 1701278510 0,157720 0,400000 0,143381 0,172059 0,010032
167 1701278510 15,449512 0,200000 15,449512 15,449512 47,737486
160 1701278510 0,114515 0,400000 0,110538 0,118491 0,005252
164 1701278511 0,100643 0,200000 0,100643 0,100643 0,002026
134 1701278511 0,109903 0,200000 0,109903 0,109903 0,002416
179 1701278511 0,095659 0,200000 0,095659 0,095659 0,001830
154 1701278511 0,052075 0,200000 0,052075 0,052075 0,000542
176 1701278511 0,058557 0,200000 0,058557 0,058557 0,000686
170 1701278511 15,449382 0,200000 15,449382 15,449382 47,736681
157 1701278511 0,058917 0,400000 0,055930 0,061903 0,001392
173 1701278511 0,157720 0,400000 0,143381 0,172059 0,010032
167 1701278511 15,449512 0,200000 15,449512 15,449512 47,737486
160 1701278511 0,114515 0,400000 0,110538 0,118491 0,005252
164 1701278512 0,100715 0,600000 0,098672 0,103097 0,006088
164 1701278513 0,100715 0,600000 0,098672 0,103097 0,006088
188 1701278512 20,439277 0,200000 20,439277 20,439277 83,552812
188 1701278513 20,439277 0,200000 20,439277 20,439277 83,552812
191 1701278512 0,065447 0,200000 0,065447 0,065447 0,000857
191 1701278513 0,065447 0,200000 0,065447 0,065447 0,000857
194 1701278512 0,104123 0,200000 0,104123 0,104123 0,002168
194 1701278513 0,104123 0,200000 0,104123 0,104123 0,002168
179 1701278512 0,098103 0,200000 0,098103 0,098103 0,001925
179 1701278513 0,098103 0,200000 0,098103 0,098103 0,001925
182 1701278512 20,820796 0,200000 20,820796 20,820796 86,701109
182 1701278513 20,820796 0,200000 20,820796 20,820796 86,701109
176 1701278512 0,059544 0,400000 0,057092 0,061995 0,001421
176 1701278513 0,059544 0,400000 0,057092 0,061995 0,001421
170 1701278512 15,437430 0,200000 15,437430 15,437430 47,662850
170 1701278513 15,437430 0,200000 15,437430 15,437430 47,662850
185 1701278512 15,506085 0,200000 15,506085 15,506085 48,087734
185 1701278513 15,506085 0,200000 15,506085 15,506085 48,087734
173 1701278512 0,201530 0,200000 0,201530 0,201530 0,008123
173 1701278513 0,201530 0,200000 0,201530 0,201530 0,008123
167 1701278512 18,051091 0,800000 15,437614 20,820938 266,010235
167 1701278513 18,051091 0,800000 15,437614 20,820938 266,010235
160 1701278512 0,104728 0,400000 0,104236 0,105219 0,004387
160 1701278513 0,104728 0,400000 0,104236 0,105219 0,004387
164 1701278514 0,100715 0,600000 0,098672 0,103097 0,006088
188 1701278514 20,439277 0,200000 20,439277 20,439277 83,552812
191 1701278514 0,065447 0,200000 0,065447 0,065447 0,000857
194 1701278514 0,104123 0,200000 0,104123 0,104123 0,002168
179 1701278514 0,098103 0,200000 0,098103 0,098103 0,001925
182 1701278514 20,820796 0,200000 20,820796 20,820796 86,701109
176 1701278514 0,059544 0,400000 0,057092 0,061995 0,001421
170 1701278514 15,437430 0,200000 15,437430 15,437430 47,662850
185 1701278514 15,506085 0,200000 15,506085 15,506085 48,087734
173 1701278514 0,201530 0,200000 0,201530 0,201530 0,008123
167 1701278514 18,051091 0,800000 15,437614 20,820938 266,010235
160 1701278514 0,104728 0,400000 0,104236 0,105219 0,004387
164 1701278515 0,100715 0,600000 0,098672 0,103097 0,006088
188 1701278515 20,439277 0,200000 20,439277 20,439277 83,552812
191 1701278515 0,065447 0,200000 0,065447 0,065447 0,000857
194 1701278515 0,104123 0,200000 0,104123 0,104123 0,002168
179 1701278515 0,098103 0,200000 0,098103 0,098103 0,001925
182 1701278515 20,820796 0,200000 20,820796 20,820796 86,701109
176 1701278515 0,059544 0,400000 0,057092 0,061995 0,001421
170 1701278515 15,437430 0,200000 15,437430 15,437430 47,662850
185 1701278515 15,506085 0,200000 15,506085 15,506085 48,087734
173 1701278515 0,201530 0,200000 0,201530 0,201530 0,008123
167 1701278515 18,051091 0,800000 15,437614 20,820938 266,010235
160 1701278515 0,104728 0,400000 0,104236 0,105219 0,004387
164 1701278516 0,100715 0,600000 0,098672 0,103097 0,006088
188 1701278516 20,439277 0,200000 20,439277 20,439277 83,552812
191 1701278516 0,065447 0,200000 0,065447 0,065447 0,000857
194 1701278516 0,104123 0,200000 0,104123 0,104123 0,002168
179 1701278516 0,098103 0,200000 0,098103 0,098103 0,001925
182 1701278516 20,820796 0,200000 20,820796 20,820796 86,701109
176 1701278516 0,059544 0,400000 0,057092 0,061995 0,001421
170 1701278516 15,437430 0,200000 15,437430 15,437430 47,662850
185 1701278516 15,506085 0,200000 15,506085 15,506085 48,087734
173 1701278516 0,201530 0,200000 0,201530 0,201530 0,008123
167 1701278516 18,051091 0,800000 15,437614 20,820938 266,010235
160 1701278516 0,104728 0,400000 0,104236 0,105219 0,004387
200 1701278517 20,608895 0,200000 20,608895 20,608895 84,945313
164 1701278517 0,096670 0,600000 0,094417 0,100435 0,005611
188 1701278517 20,439912 0,200000 20,439912 20,439912 83,557997
197 1701278517 25,600379 0,200000 25,600379 25,600379 131,075878
191 1701278517 0,060657 0,200000 0,060657 0,060657 0,000736
182 1701278517 20,767265 0,200000 20,767265 20,767265 86,255862
157 1701278517 0,059983 0,200000 0,059983 0,059983 0,000720
173 1701278517 0,212528 0,200000 0,212528 0,212528 0,009034
167 1701278517 21,854308 0,800000 20,440166 25,600586 385,841907
200 1701278518 20,608895 0,200000 20,608895 20,608895 84,945313
164 1701278518 0,096670 0,600000 0,094417 0,100435 0,005611
188 1701278518 20,439912 0,200000 20,439912 20,439912 83,557997
197 1701278518 25,600379 0,200000 25,600379 25,600379 131,075878
191 1701278518 0,060657 0,200000 0,060657 0,060657 0,000736
182 1701278518 20,767265 0,200000 20,767265 20,767265 86,255862
157 1701278518 0,059983 0,200000 0,059983 0,059983 0,000720
173 1701278518 0,212528 0,200000 0,212528 0,212528 0,009034
167 1701278518 21,854308 0,800000 20,440166 25,600586 385,841907
200 1701278519 20,608895 0,200000 20,608895 20,608895 84,945313
164 1701278519 0,096670 0,600000 0,094417 0,100435 0,005611
188 1701278519 20,439912 0,200000 20,439912 20,439912 83,557997
197 1701278519 25,600379 0,200000 25,600379 25,600379 131,075878
191 1701278519 0,060657 0,200000 0,060657 0,060657 0,000736
182 1701278519 20,767265 0,200000 20,767265 20,767265 86,255862
157 1701278519 0,059983 0,200000 0,059983 0,059983 0,000720
173 1701278519 0,212528 0,200000 0,212528 0,212528 0,009034
167 1701278519 21,854308 0,800000 20,440166 25,600586 385,841907
200 1701278520 20,608895 0,200000 20,608895 20,608895 84,945313
164 1701278520 0,096670 0,600000 0,094417 0,100435 0,005611
188 1701278520 20,439912 0,200000 20,439912 20,439912 83,557997
197 1701278520 25,600379 0,200000 25,600379 25,600379 131,075878
191 1701278520 0,060657 0,200000 0,060657 0,060657 0,000736
182 1701278520 20,767265 0,200000 20,767265 20,767265 86,255862
157 1701278520 0,059983 0,200000 0,059983 0,059983 0,000720
173 1701278520 0,212528 0,200000 0,212528 0,212528 0,009034
167 1701278520 21,854308 0,800000 20,440166 25,600586 385,841907
200 1701278521 20,608895 0,200000 20,608895 20,608895 84,945313
164 1701278521 0,096670 0,600000 0,094417 0,100435 0,005611
188 1701278521 20,439912 0,200000 20,439912 20,439912 83,557997
197 1701278521 25,600379 0,200000 25,600379 25,600379 131,075878
191 1701278521 0,060657 0,200000 0,060657 0,060657 0,000736
182 1701278521 20,767265 0,200000 20,767265 20,767265 86,255862
157 1701278521 0,059983 0,200000 0,059983 0,059983 0,000720
173 1701278521 0,212528 0,200000 0,212528 0,212528 0,009034
167 1701278521 21,854308 0,800000 20,440166 25,600586 385,841907
176 1701278522 0,060637 0,200000 0,060637 0,060637 0,000735
176 1701278523 0,060637 0,200000 0,060637 0,060637 0,000735
176 1701278524 0,060637 0,200000 0,060637 0,060637 0,000735
176 1701278525 0,060637 0,200000 0,060637 0,060637 0,000735
176 1701278526 0,060637 0,200000 0,060637 0,060637 0,000735
164 1701278527 0,088509 0,200000 0,088509 0,088509 0,001567
197 1701278527 25,577986 0,200000 25,577986 25,577986 130,846669
167 1701278527 25,578166 0,200000 25,578166 25,578166 130,848510
164 1701278528 0,088509 0,200000 0,088509 0,088509 0,001567
197 1701278528 25,577986 0,200000 25,577986 25,577986 130,846669
167 1701278528 25,578166 0,200000 25,578166 25,578166 130,848510
164 1701278529 0,088509 0,200000 0,088509 0,088509 0,001567
197 1701278529 25,577986 0,200000 25,577986 25,577986 130,846669
167 1701278529 25,578166 0,200000 25,578166 25,578166 130,848510
164 1701278530 0,088509 0,200000 0,088509 0,088509 0,001567
197 1701278530 25,577986 0,200000 25,577986 25,577986 130,846669
167 1701278530 25,578166 0,200000 25,578166 25,578166 130,848510
164 1701278531 0,088509 0,200000 0,088509 0,088509 0,001567
197 1701278531 25,577986 0,200000 25,577986 25,577986 130,846669
167 1701278531 25,578166 0,200000 25,578166 25,578166 130,848510
128 1701278532 0,094114 0,200000 0,094114 0,094114 0,001771
128 1701278533 0,094114 0,200000 0,094114 0,094114 0,001771
128 1701278534 0,094114 0,200000 0,094114 0,094114 0,001771
128 1701278535 0,094114 0,200000 0,094114 0,094114 0,001771
128 1701278536 0,094114 0,200000 0,094114 0,094114 0,001771
134 1701278537 0,109997 0,200000 0,109997 0,109997 0,002420
134 1701278538 0,109997 0,200000 0,109997 0,109997 0,002420
134 1701278539 0,109997 0,200000 0,109997 0,109997 0,002420
134 1701278540 0,109997 0,200000 0,109997 0,109997 0,002420
134 1701278541 0,109997 0,200000 0,109997 0,109997 0,002420
157 1701278542 0,056196 0,200000 0,056196 0,056196 0,000632
128 1701278542 0,093498 0,200000 0,093498 0,093498 0,001748
160 1701278542 0,108504 0,200000 0,108504 0,108504 0,002355
157 1701278543 0,056196 0,200000 0,056196 0,056196 0,000632
128 1701278543 0,093498 0,200000 0,093498 0,093498 0,001748
160 1701278543 0,108504 0,200000 0,108504 0,108504 0,002355
157 1701278544 0,056196 0,200000 0,056196 0,056196 0,000632
128 1701278544 0,093498 0,200000 0,093498 0,093498 0,001748
160 1701278544 0,108504 0,200000 0,108504 0,108504 0,002355
157 1701278545 0,056196 0,200000 0,056196 0,056196 0,000632
128 1701278545 0,093498 0,200000 0,093498 0,093498 0,001748
160 1701278545 0,108504 0,200000 0,108504 0,108504 0,002355
157 1701278546 0,056196 0,200000 0,056196 0,056196 0,000632
128 1701278546 0,093498 0,200000 0,093498 0,093498 0,001748
160 1701278546 0,108504 0,200000 0,108504 0,108504 0,002355
134 1701278547 0,110335 0,200000 0,110335 0,110335 0,002435
176 1701278547 0,059924 0,200000 0,059924 0,059924 0,000718
128 1701278547 0,095361 0,200000 0,095361 0,095361 0,001819
134 1701278548 0,110335 0,200000 0,110335 0,110335 0,002435
176 1701278548 0,059924 0,200000 0,059924 0,059924 0,000718
128 1701278548 0,095361 0,200000 0,095361 0,095361 0,001819
134 1701278549 0,110335 0,200000 0,110335 0,110335 0,002435
176 1701278549 0,059924 0,200000 0,059924 0,059924 0,000718
128 1701278549 0,095361 0,200000 0,095361 0,095361 0,001819
134 1701278550 0,110335 0,200000 0,110335 0,110335 0,002435
176 1701278550 0,059924 0,200000 0,059924 0,059924 0,000718
128 1701278550 0,095361 0,200000 0,095361 0,095361 0,001819
134 1701278551 0,110335 0,200000 0,110335 0,110335 0,002435
176 1701278551 0,059924 0,200000 0,059924 0,059924 0,000718
128 1701278551 0,095361 0,200000 0,095361 0,095361 0,001819
134 1701278552 0,104324 0,200000 0,104324 0,104324 0,002177
191 1701278552 0,059837 0,200000 0,059837 0,059837 0,000716
182 1701278552 20,733216 0,200000 20,733216 20,733216 85,973252
157 1701278552 0,054109 0,200000 0,054109 0,054109 0,000586
173 1701278552 0,212391 0,200000 0,212391 0,212391 0,009022
167 1701278552 20,733320 0,200000 20,733320 20,733320 85,974114
160 1701278552 0,108339 0,200000 0,108339 0,108339 0,002347
134 1701278553 0,104324 0,200000 0,104324 0,104324 0,002177
191 1701278553 0,059837 0,200000 0,059837 0,059837 0,000716
182 1701278553 20,733216 0,200000 20,733216 20,733216 85,973252
157 1701278553 0,054109 0,200000 0,054109 0,054109 0,000586
173 1701278553 0,212391 0,200000 0,212391 0,212391 0,009022
167 1701278553 20,733320 0,200000 20,733320 20,733320 85,974114
160 1701278553 0,108339 0,200000 0,108339 0,108339 0,002347
134 1701278554 0,104324 0,200000 0,104324 0,104324 0,002177
191 1701278554 0,059837 0,200000 0,059837 0,059837 0,000716
182 1701278554 20,733216 0,200000 20,733216 20,733216 85,973252
157 1701278554 0,054109 0,200000 0,054109 0,054109 0,000586
173 1701278554 0,212391 0,200000 0,212391 0,212391 0,009022
167 1701278554 20,733320 0,200000 20,733320 20,733320 85,974114
160 1701278554 0,108339 0,200000 0,108339 0,108339 0,002347
134 1701278555 0,104324 0,200000 0,104324 0,104324 0,002177
191 1701278555 0,059837 0,200000 0,059837 0,059837 0,000716
182 1701278555 20,733216 0,200000 20,733216 20,733216 85,973252
157 1701278555 0,054109 0,200000 0,054109 0,054109 0,000586
173 1701278555 0,212391 0,200000 0,212391 0,212391 0,009022
167 1701278555 20,733320 0,200000 20,733320 20,733320 85,974114
160 1701278555 0,108339 0,200000 0,108339 0,108339 0,002347
134 1701278556 0,104324 0,200000 0,104324 0,104324 0,002177
191 1701278556 0,059837 0,200000 0,059837 0,059837 0,000716
182 1701278556 20,733216 0,200000 20,733216 20,733216 85,973252
157 1701278556 0,054109 0,200000 0,054109 0,054109 0,000586
173 1701278556 0,212391 0,200000 0,212391 0,212391 0,009022
167 1701278556 20,733320 0,200000 20,733320 20,733320 85,974114
160 1701278556 0,108339 0,200000 0,108339 0,108339 0,002347
176 1701278557 0,061167 0,200000 0,061167 0,061167 0,000748
173 1701278557 0,157483 0,200000 0,157483 0,157483 0,004960
176 1701278558 0,061167 0,200000 0,061167 0,061167 0,000748
173 1701278558 0,157483 0,200000 0,157483 0,157483 0,004960
176 1701278559 0,061167 0,200000 0,061167 0,061167 0,000748
173 1701278559 0,157483 0,200000 0,157483 0,157483 0,004960
176 1701278560 0,061167 0,200000 0,061167 0,061167 0,000748
173 1701278560 0,157483 0,200000 0,157483 0,157483 0,004960
176 1701278561 0,061167 0,200000 0,061167 0,061167 0,000748
173 1701278561 0,157483 0,200000 0,157483 0,157483 0,004960
191 1701278562 0,062299 0,200000 0,062299 0,062299 0,000776
194 1701278562 0,115814 0,200000 0,115814 0,115814 0,002683
182 1701278562 20,725425 0,200000 20,725425 20,725425 85,908652
173 1701278562 0,205495 0,200000 0,205495 0,205495 0,008446
167 1701278562 20,725533 0,200000 20,725533 20,725533 85,909540
191 1701278563 0,062299 0,200000 0,062299 0,062299 0,000776
194 1701278563 0,115814 0,200000 0,115814 0,115814 0,002683
182 1701278563 20,725425 0,200000 20,725425 20,725425 85,908652
173 1701278563 0,205495 0,200000 0,205495 0,205495 0,008446
167 1701278563 20,725533 0,200000 20,725533 20,725533 85,909540
191 1701278564 0,062299 0,200000 0,062299 0,062299 0,000776
194 1701278564 0,115814 0,200000 0,115814 0,115814 0,002683
182 1701278564 20,725425 0,200000 20,725425 20,725425 85,908652
173 1701278564 0,205495 0,200000 0,205495 0,205495 0,008446
167 1701278564 20,725533 0,200000 20,725533 20,725533 85,909540
191 1701278565 0,062299 0,200000 0,062299 0,062299 0,000776
194 1701278565 0,115814 0,200000 0,115814 0,115814 0,002683
182 1701278565 20,725425 0,200000 20,725425 20,725425 85,908652
173 1701278565 0,205495 0,200000 0,205495 0,205495 0,008446
167 1701278565 20,725533 0,200000 20,725533 20,725533 85,909540
191 1701278566 0,062299 0,200000 0,062299 0,062299 0,000776
194 1701278566 0,115814 0,200000 0,115814 0,115814 0,002683
182 1701278566 20,725425 0,200000 20,725425 20,725425 85,908652
173 1701278566 0,205495 0,200000 0,205495 0,205495 0,008446
167 1701278566 20,725533 0,200000 20,725533 20,725533 85,909540
200 1701278567 20,599533 0,200000 20,599533 20,599533 84,868155
164 1701278567 0,095808 0,200000 0,095808 0,095808 0,001836
128 1701278567 0,096963 0,200000 0,096963 0,096963 0,001880
167 1701278567 20,599695 0,200000 20,599695 20,599695 84,869490
200 1701278568 20,599533 0,200000 20,599533 20,599533 84,868155
164 1701278568 0,095808 0,200000 0,095808 0,095808 0,001836
128 1701278568 0,096963 0,200000 0,096963 0,096963 0,001880
167 1701278568 20,599695 0,200000 20,599695 20,599695 84,869490
200 1701278569 20,599533 0,200000 20,599533 20,599533 84,868155
164 1701278569 0,095808 0,200000 0,095808 0,095808 0,001836
128 1701278569 0,096963 0,200000 0,096963 0,096963 0,001880
167 1701278569 20,599695 0,200000 20,599695 20,599695 84,869490
200 1701278570 20,599533 0,200000 20,599533 20,599533 84,868155
164 1701278570 0,095808 0,200000 0,095808 0,095808 0,001836
128 1701278570 0,096963 0,200000 0,096963 0,096963 0,001880
167 1701278570 20,599695 0,200000 20,599695 20,599695 84,869490
200 1701278571 20,599533 0,200000 20,599533 20,599533 84,868155
164 1701278571 0,095808 0,200000 0,095808 0,095808 0,001836
128 1701278571 0,096963 0,200000 0,096963 0,096963 0,001880
167 1701278571 20,599695 0,200000 20,599695 20,599695 84,869490
137 1701278572 0,055825 0,200000 0,055825 0,055825 0,000623
128 1701278572 0,105848 0,600000 0,095141 0,119236 0,006783
137 1701278573 0,055825 0,200000 0,055825 0,055825 0,000623
128 1701278573 0,105848 0,600000 0,095141 0,119236 0,006783
137 1701278574 0,055825 0,200000 0,055825 0,055825 0,000623
128 1701278574 0,105848 0,600000 0,095141 0,119236 0,006783
137 1701278575 0,055825 0,200000 0,055825 0,055825 0,000623
128 1701278575 0,105848 0,600000 0,095141 0,119236 0,006783
134 1701278577 0,130388 0,400000 0,105352 0,155425 0,007051
154 1701278577 0,048556 0,200000 0,048556 0,048556 0,000472
137 1701278576 0,055825 0,200000 0,055825 0,055825 0,000623
137 1701278577 0,055086 0,200000 0,055086 0,055086 0,000607
128 1701278576 0,105848 0,600000 0,095141 0,119236 0,006783
128 1701278577 0,092718 0,200000 0,092718 0,092718 0,001719
134 1701278578 0,130388 0,400000 0,105352 0,155425 0,007051
154 1701278578 0,048556 0,200000 0,048556 0,048556 0,000472
137 1701278578 0,055086 0,200000 0,055086 0,055086 0,000607
128 1701278578 0,092718 0,200000 0,092718 0,092718 0,001719
134 1701278579 0,130388 0,400000 0,105352 0,155425 0,007051
154 1701278579 0,048556 0,200000 0,048556 0,048556 0,000472
137 1701278579 0,055086 0,200000 0,055086 0,055086 0,000607
128 1701278579 0,092718 0,200000 0,092718 0,092718 0,001719
134 1701278580 0,130388 0,400000 0,105352 0,155425 0,007051
154 1701278580 0,048556 0,200000 0,048556 0,048556 0,000472
137 1701278580 0,055086 0,200000 0,055086 0,055086 0,000607
128 1701278580 0,092718 0,200000 0,092718 0,092718 0,001719
134 1701278581 0,130388 0,400000 0,105352 0,155425 0,007051
154 1701278581 0,048556 0,200000 0,048556 0,048556 0,000472
137 1701278581 0,055086 0,200000 0,055086 0,055086 0,000607
128 1701278581 0,092718 0,200000 0,092718 0,092718 0,001719
134 1701278582 0,099223 0,200000 0,099223 0,099223 0,001969
179 1701278582 0,142904 0,200000 0,142904 0,142904 0,004084
154 1701278582 0,050012 0,200000 0,050012 0,050012 0,000500
157 1701278582 0,057647 0,200000 0,057647 0,057647 0,000665
128 1701278582 0,098890 0,200000 0,098890 0,098890 0,001956
160 1701278582 0,106284 0,400000 0,106191 0,106376 0,004519
134 1701278583 0,099223 0,200000 0,099223 0,099223 0,001969
179 1701278583 0,142904 0,200000 0,142904 0,142904 0,004084
154 1701278583 0,050012 0,200000 0,050012 0,050012 0,000500
157 1701278583 0,057647 0,200000 0,057647 0,057647 0,000665
128 1701278583 0,098890 0,200000 0,098890 0,098890 0,001956
160 1701278583 0,106284 0,400000 0,106191 0,106376 0,004519
134 1701278584 0,099223 0,200000 0,099223 0,099223 0,001969
179 1701278584 0,142904 0,200000 0,142904 0,142904 0,004084
154 1701278584 0,050012 0,200000 0,050012 0,050012 0,000500
157 1701278584 0,057647 0,200000 0,057647 0,057647 0,000665
128 1701278584 0,098890 0,200000 0,098890 0,098890 0,001956
160 1701278584 0,106284 0,400000 0,106191 0,106376 0,004519
134 1701278585 0,099223 0,200000 0,099223 0,099223 0,001969
179 1701278585 0,142904 0,200000 0,142904 0,142904 0,004084
154 1701278585 0,050012 0,200000 0,050012 0,050012 0,000500
157 1701278585 0,057647 0,200000 0,057647 0,057647 0,000665
128 1701278585 0,098890 0,200000 0,098890 0,098890 0,001956
160 1701278585 0,106284 0,400000 0,106191 0,106376 0,004519
134 1701278586 0,099223 0,200000 0,099223 0,099223 0,001969
179 1701278586 0,142904 0,200000 0,142904 0,142904 0,004084
154 1701278586 0,050012 0,200000 0,050012 0,050012 0,000500
157 1701278586 0,057647 0,200000 0,057647 0,057647 0,000665
128 1701278586 0,098890 0,200000 0,098890 0,098890 0,001956
160 1701278586 0,106284 0,400000 0,106191 0,106376 0,004519
164 1701278587 0,088091 0,200000 0,088091 0,088091 0,001552
134 1701278587 0,112743 0,200000 0,112743 0,112743 0,002542
188 1701278587 20,461681 0,200000 20,461681 20,461681 83,736077
179 1701278587 0,096329 0,200000 0,096329 0,096329 0,001856
176 1701278587 0,060889 0,200000 0,060889 0,060889 0,000742
157 1701278587 0,058220 0,200000 0,058220 0,058220 0,000678
167 1701278587 20,462152 0,200000 20,462152 20,462152 83,739933
