146 1701257507 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257508 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257509 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257510 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257511 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257512 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257513 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257514 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257515 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257516 4075,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257517 4075,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257518 4075,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257519 4075,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257520 4075,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257521 4151,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257522 4151,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257523 4151,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257524 4151,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257525 4151,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257526 3100,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257527 3100,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257528 3100,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257529 3100,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257530 3100,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257531 22172,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257532 22172,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257533 22172,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257534 22172,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257535 22172,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257536 16091,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257537 16091,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257538 16091,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257539 16091,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257540 16091,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257541 28232,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257542 28232,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257543 28232,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257544 28232,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257545 28232,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257546 3622,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257547 3622,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257548 3622,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257549 3622,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257550 3622,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257551 7782,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257552 7782,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257553 7782,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257554 7782,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257555 7782,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257556 10281,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257557 10281,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257558 10281,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257559 10281,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257560 10281,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257561 8985,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257562 8985,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257563 8985,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257564 8985,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257565 8985,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257566 6882,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257567 6882,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257568 6882,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257569 6882,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257570 6882,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257571 17951,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257572 17951,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257573 17951,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257574 17951,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257575 17951,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257576 4260,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257577 4260,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257578 4260,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257579 4260,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257580 4260,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257581 16042,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257582 16042,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257583 16042,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257584 16042,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257585 16042,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257586 14168,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257587 14168,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257588 14168,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257589 14168,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257590 14168,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257591 15076,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257592 15076,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257593 15076,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257594 15076,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257595 15076,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257596 4622,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257597 4622,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257598 4622,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257599 4622,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257600 4622,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257601 6643,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257602 6643,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257603 6643,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257604 6643,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257605 6643,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257606 15488,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257607 15488,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257608 15488,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257609 15488,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257610 15488,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257611 18185,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257612 18185,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257613 18185,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257614 18185,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257615 18185,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257616 3098,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257617 3098,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257618 3098,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257619 3098,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257620 3098,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257621 21454,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257622 21454,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257623 21454,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257624 21454,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257625 21454,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257626 8355,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257627 8355,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257628 8355,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257629 8355,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257630 8355,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257631 7519,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257632 7519,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257633 7519,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257634 7519,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257635 7519,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257636 16121,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257637 16121,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257638 16121,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257639 16121,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257640 16121,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257641 14999,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257642 14999,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257643 14999,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257644 14999,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257645 14999,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257646 7294,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257647 7294,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257648 7294,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257649 7294,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257650 7294,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257651 4325,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257652 4325,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257653 4325,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257654 4325,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257655 4325,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257656 17853,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257657 17853,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257658 17853,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257659 17853,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257660 17853,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257661 14692,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257662 14692,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257663 14692,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257664 14692,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257665 14692,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257671 2495,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257672 2495,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257673 2495,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257674 2495,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257675 2495,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257676 9058,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257677 9058,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257678 9058,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257679 9058,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257680 9058,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257681 7231,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257682 7231,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257683 7231,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257684 7231,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257685 7231,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257686 16431,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257687 16431,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257688 16431,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257689 16431,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257690 16431,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257691 16360,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257692 16360,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257693 16360,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257694 16360,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257695 16360,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257696 24972,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257697 24972,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257698 24972,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257699 24972,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257700 24972,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257701 17732,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257702 17732,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257703 17732,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257704 17732,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257705 17732,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257706 4359,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257707 4359,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257708 4359,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257709 4359,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257710 4359,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257711 6188,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257712 6188,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257713 6188,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257714 6188,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257715 6188,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257716 9159,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257717 9159,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257718 9159,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257719 9159,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257720 9159,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257721 6651,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257722 6651,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257723 6651,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257724 6651,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257725 6651,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257726 9369,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257727 9369,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257728 9369,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257729 9369,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257730 9369,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257731 20991,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257732 20991,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257733 20991,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257734 20991,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257735 20991,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257736 18461,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257737 18461,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257738 18461,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257739 18461,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257740 18461,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257741 14372,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257742 14372,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257743 14372,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257744 14372,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257745 14372,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257746 24273,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257747 24273,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257748 24273,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257749 24273,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257750 24273,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257751 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257752 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257753 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257754 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257755 556,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257756 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257757 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257758 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257759 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257760 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257761 4074,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257762 4074,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257763 4074,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257764 4074,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257765 4074,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257766 10632,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257767 10632,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257768 10632,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257769 10632,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257770 10632,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257771 5542,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257772 5542,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257773 5542,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257774 5542,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257775 5542,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257776 18812,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257777 18812,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257778 18812,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257779 18812,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257780 18812,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257781 5220,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257782 5220,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257783 5220,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257784 5220,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257785 5220,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257786 18693,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257787 18693,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257788 18693,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257789 18693,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257790 18693,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257791 14082,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257792 14082,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257793 14082,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257794 14082,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257795 14082,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257796 13977,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257797 13977,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257798 13977,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257799 13977,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257800 13977,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257801 4707,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257802 4707,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257803 4707,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257804 4707,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257805 4707,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257806 6212,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257807 6212,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257808 6212,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257809 6212,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257810 6212,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257811 3334,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257812 3334,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257813 3334,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257814 3334,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257815 3334,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257816 17281,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257817 17281,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257818 17281,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257819 17281,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257820 17281,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257821 602,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257822 602,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257823 602,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257824 602,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257825 602,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257826 15014,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257827 15014,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257828 15014,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257829 15014,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257830 15014,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257831 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257832 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257833 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257834 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257835 2496,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257836 6565,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257837 6565,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257838 6565,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257839 6565,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257840 6565,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257841 25121,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257842 25121,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257843 25121,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257844 25121,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257845 25121,200000 -1,000000 -101,000000 0,000000 0,000000
146 1701257846 21346,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257847 21346,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257848 21346,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257849 21346,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257850 21346,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257851 20987,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257852 20987,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257853 20987,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257854 20987,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257855 20987,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257856 5851,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257857 5851,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257858 5851,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257859 5851,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257860 5851,000000 -1,000000 -101,000000 0,000000 0,000000
146 1701257861 18042,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257862 18042,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257863 18042,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257864 18042,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257865 18042,800000 -1,000000 -101,000000 0,000000 0,000000
146 1701257866 16399,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257867 16399,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257868 16399,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257869 16399,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257870 16399,400000 -1,000000 -101,000000 0,000000 0,000000
146 1701257871 6111,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257872 6111,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257873 6111,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257874 6111,600000 -1,000000 -101,000000 0,000000 0,000000
146 1701257875 6111,600000 -1,000000 -101,000000 0,000000 0,000000
